RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
1113058,201710447,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/9/17,1/7/17,1/9/17,73XX BLOCK OF 44 AV SW,W,W3,11600.1007,-122.3885117,47.53736496,"(47.53736496, -122.388511658)"
1113063,2016464657,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,12/28/16,12/27/16,12/28/16,10XX BLOCK OF 4 AV S,K,K3,9300.2024,-122.3290482,47.59538651,"(47.595386505, -122.329048157)"
1113064,20173420,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/3/17,1/3/17,,143XX BLOCK OF EVANSTON AV N,N,N1,401.1002,-122.3517609,47.73322296,"(47.733222961, -122.351760864)"
1113067,201712993,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/11/17,1/7/17,1/9/17,19XX BLOCK OF CLISE PL W,Q,Q1,5600.5011,-122.3979034,47.63682175,"(47.636821747, -122.397903442)"
1113071,201710354,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/9/17,1/6/17,1/8/17,11XX BLOCK OF NW BALLARD WY,B,B2,4700.206,-122.3714905,47.66292954,"(47.662929535, -122.371490479)"
1113072,201712961,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,1/11/17,1/11/17,,9XX BLOCK OF NW 45 ST,B,B2,4700.2075,-122.3696899,47.66146851,"(47.661468506, -122.369689941)"
1113073,201711550,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/10/17,1/9/17,1/10/17,17XX BLOCK OF NW 56 ST,B,B1,4700.3012,-122.3805466,47.66944885,"(47.669448853, -122.38054657)"
1114321,201715797,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/13/17,1/13/17,,15XX BLOCK OF QUEEN ANNE AV N,Q,Q2,6800.2026,-122.3569946,47.63290405,"(47.632904053, -122.356994629)"
1113088,201711958,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/10/17,1/9/17,1/10/17,XX BLOCK OF S MAIN ST,K,K2,9200.2021,-122.3348236,47.60004425,"(47.60004425, -122.334823608)"
1113094,201710438,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/17,1/9/17,,4XX BLOCK OF N 143 ST,N,N1,401.1003,-122.3536987,47.73231506,"(47.732315063, -122.35369873)"
1113095,201712107,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/10/17,1/10/17,1/10/17,11XX BLOCK OF N 115 ST,N,N2,600.3016,-122.3434677,47.71231461,"(47.712314606, -122.343467712)"
1113096,20179901,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,1/8/17,1/8/17,,6XX BLOCK OF E HARRISON ST,E,E1,7401.4005,-122.3235474,47.62199402,"(47.621994019, -122.323547363)"
1113097,201710928,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,1/9/17,12/22/16,1/5/17,7XX BLOCK OF E PINE ST,E,E2,8400.1006,-122.3227692,47.61522675,"(47.615226746, -122.322769165)"
1113103,20172302,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/3/17,1/3/17,,7XX BLOCK OF RAINIER AV S,G,G3,9000.2038,-122.3118286,47.59626389,"(47.596263885, -122.311828613)"
1113105,20174711,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,1/4/17,1/4/17,1/4/17,85XX BLOCK OF GREENWOOD AV N,J,J1,1701.1004,-122.3553085,47.69150543,"(47.691505432, -122.355308533)"
1113106,201710275,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/9/17,12/25/16,1/6/17,9XX BLOCK OF E THOMAS ST,E,E1,7500.3014,-122.3204117,47.62107849,"(47.621078491, -122.320411682)"
1113107,201710424,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,1/9/17,1/9/17,,24XX BLOCK OF S JACKSON ST,G,G3,8900.3023,-122.3005142,47.5992775,"(47.599277496, -122.300514221)"
1113109,201710601,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/17,1/9/17,,39XX BLOCK OF 39 AV SW,W,W2,9800.3012,-122.381485,47.56882095,"(47.568820953, -122.381484985)"
1113110,201710626,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/17,1/9/17,,109XX BLOCK OF N PARK AV N,N,N2,402.2016,-122.3487701,47.70835495,"(47.70835495, -122.348770142)"
1113111,201710966,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/17,1/9/17,,24XX BLOCK OF 19 AV E,C,C2,6200.2027,-122.3072586,47.64064407,"(47.640644073, -122.307258606)"
1113117,201710539,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/9/17,11/24/16,1/9/17,5XX BLOCK OF 20 AV E,C,C2,7600.1012,-122.3059998,47.62380981,"(47.623809814, -122.305999756)"
1113124,201714226,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/12/17,1/12/17,,11XX BLOCK OF EASTLAKE AV E,D,D3,6600.1041,-122.3286133,47.62965393,"(47.629653931, -122.328613281)"
1113125,201710100,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/9/17,1/8/17,1/8/17,22XX BLOCK OF E UNION ST,C,C3,7900.1007,-122.3031693,47.61293793,"(47.612937927, -122.30316925)"
1113127,201710340,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/17,1/9/17,,5XX BLOCK OF NE 98 ST,L,L2,1900.1001,-122.3217545,47.70040894,"(47.700408936, -122.321754456)"
1113129,201710434,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/17,1/9/17,1/9/17,12XX BLOCK OF NE 91 ST,L,L2,2000.3004,-122.3134995,47.6948967,"(47.694896698, -122.313499451)"
1113132,201710685,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/17,1/9/17,1/9/17,81XX BLOCK OF 9 AV SW,F,F3,11300.1024,-122.3467636,47.52921295,"(47.529212952, -122.346763611)"
1113135,201710726,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/9/17,1/9/17,1/9/17,21XX BLOCK OF BOYER AV E,C,C2,6200.203,-122.3095016,47.63896561,"(47.638965607, -122.309501648)"
1113077,2016405256,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,11/8/16,11/6/16,11/8/16,4XX BLOCK OF 9 AV N,D,D2,7200.1032,-122.3397522,47.62263107,"(47.622631073, -122.339752197)"
1113078,2016425092,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,11/25/16,11/25/16,,10XX BLOCK OF 4 AV S,K,K3,9300.2024,-122.3290482,47.59538651,"(47.595386505, -122.329048157)"
1113079,2016378939,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,10/19/16,10/19/16,,55XX BLOCK OF NE PENRITH RD,U,U3,4100.2017,-122.2676468,47.66669846,"(47.666698456, -122.26764679)"
